fechas,Cripto,prices2,market_caps2,total_volumes2,Open,High,Low,Close,Ranking,Body_Ratio,Clasificación,Daily_Return
2023-01-12,bitcoin,17996.832553741606,345688973386.69006,25439279072.98185,17943.26,19117.04,17892.05,18846.62,1,0.7374427546347312,Fuerte Dirección Alcista,0.05034536644957499
2023-01-13,bitcoin,18866.810330617045,363381125082.7658,48025109150.17737,18846.62,20000.0,18714.12,19930.01,1,0.8425280741593295,Fuerte Dirección Alcista,0.05748457813655716
2023-01-14,bitcoin,19941.780543296303,382675302196.4898,39514419053.17687,19930.01,21258.0,19888.05,20954.92,1,0.748136793313624,Fuerte Dirección Alcista,0.0514254634092004
2023-01-15,bitcoin,21019.20661402266,405209898132.0056,49498711311.53301,20952.76,21050.74,20551.01,20871.5,1,0.16260780821643264,Indecisión,-0.003980926674976515
2023-01-16,bitcoin,20853.230569490253,401697403586.5178,23072133987.553684,20872.99,21474.05,20611.48,21185.65,1,0.3624749295709333,Fuerte Volatilidad,0.0150516254222266
2023-01-17,bitcoin,21175.33773662521,407760358639.0028,34809391745.54498,21185.65,21647.45,20841.31,21134.81,1,0.06306596869030216,Indecisión,-0.0023997375582056613
2023-01-18,bitcoin,21156.78393116713,407405144842.9396,33278841336.508595,21132.29,21650.0,20407.15,20677.47,1,0.3659492295932737,Fuerte Volatilidad,-0.02163918199406567
2023-01-19,bitcoin,20726.844969426445,399349603616.14526,40612056908.80891,20677.47,21192.0,20659.19,21071.59,1,0.7397008314408476,Fuerte Dirección Alcista,0.019060358931726196
2023-01-20,bitcoin,21081.671022204326,406258441952.3726,29144534677.57505,21071.59,22755.93,20861.28,22667.21,1,0.8421713772992362,Fuerte Dirección Alcista,0.07572375886205074
2023-01-21,bitcoin,22705.83367889906,436724993652.4275,41321936668.62795,22666.0,23371.8,22422.0,22783.55,1,0.12376289745209451,Indecisión,0.0051325240292035
2023-01-22,bitcoin,22771.023287021784,438578588179.0604,44077026803.66082,22783.35,23078.71,22292.37,22707.88,1,0.09597629524124109,Indecisión,-0.003321255906125198
2023-01-23,bitcoin,22736.66142892971,438060367560.3554,34124364415.43915,22706.02,23180.0,22500.0,22916.45,1,0.3094558823529416,Fuerte Volatilidad,0.009184917306239049
2023-01-24,bitcoin,22984.87497643721,442926343072.59235,36750647385.65293,22917.81,23162.2,22462.93,22632.89,1,0.4074534872080909,Fuerte Volatilidad,-0.012373644259909389
2023-01-25,bitcoin,22610.010598272846,435679436196.35767,35621897292.95152,22631.94,23816.73,22300.0,23060.94,1,0.2828453317334002,Indecisión,0.01891274158978362
2023-01-26,bitcoin,23180.422697874263,446715261348.7517,42772537174.72366,23060.42,23282.47,22850.01,23009.65,1,0.11739814086851148,Indecisión,-0.002224107083232396
2023-01-27,bitcoin,23024.74618081709,444005849172.13904,37099702812.22777,23009.65,23500.0,22534.88,23074.16,1,0.06684142904509124,Indecisión,0.0028036063130034705
2023-01-28,bitcoin,23082.858382122955,444898315874.05536,36109035905.258965,23074.16,23189.0,22878.46,23022.6,1,0.16603336124171175,Indecisión,-0.0022345342148967218
2023-01-29,bitcoin,23022.23299135344,443702765526.11646,19567219823.87809,23021.4,23960.54,22967.76,23742.3,1,0.7261427506597595,Fuerte Dirección Alcista,0.03126058742279336
2023-01-30,bitcoin,23797.460894881242,458368002025.743,38438621263.58117,23743.37,23800.51,22500.0,22826.15,1,0.7052771604985726,Fuerte Dirección Bajista,-0.03858724723383988
2023-01-31,bitcoin,22840.385858797104,439295730927.16473,38594596831.97205,22827.38,23320.0,22714.77,23125.13,1,0.4919617335558386,Fuerte Volatilidad,0.01309813525276926
2023-02-01,bitcoin,23137.323554088376,445991168199.3282,32683643418.329483,23125.13,23812.66,22760.23,23732.66,1,0.5772640460648202,Fuerte Volatilidad,0.026271419879585478
2023-02-02,bitcoin,23725.161796142238,457383099382.75,37452064508.17389,23731.41,24255.0,23363.27,23488.94,1,0.2719096587532115,Indecisión,-0.010269392474337113
2023-02-03,bitcoin,23539.676770196525,453565018922.54517,44735297656.69828,23489.33,23715.7,23204.62,23431.9,1,0.11236988338420618,Indecisión,-0.002428376929737852
2023-02-04,bitcoin,23451.577650774634,452312595756.25696,41267040610.76361,23431.9,23587.78,23253.96,23326.84,1,0.3147205080582392,Fuerte Volatilidad,-0.004483631288969336
2023-02-05,bitcoin,23340.34958553934,450197147854.798,21063097082.257824,23327.66,23433.33,22743.0,22932.91,1,0.5718279663349398,Fuerte Volatilidad,-0.016887413811729313
2023-02-06,bitcoin,22946.286578591233,442933975658.56586,26678691424.549904,22932.91,23158.25,22628.13,22762.52,1,0.32141779219799244,Fuerte Volatilidad,-0.007429933663019583
2023-02-07,bitcoin,22786.483006387727,438726385719.1618,33963650031.470352,22762.52,23350.25,22745.78,23240.46,1,0.7906761295018739,Fuerte Dirección Alcista,0.020996796488262248
2023-02-08,bitcoin,23294.9136483527,449391195299.20337,38850594358.69947,23242.42,23452.0,22665.85,22963.0,1,0.35542835336767503,Fuerte Volatilidad,-0.011938662143520351
2023-02-09,bitcoin,22947.50782856846,442518382691.65485,34247782005.793324,22961.85,23011.39,21688.0,21796.35,1,0.8806927663047178,Fuerte Dirección Bajista,-0.05080564386186481
2023-02-10,bitcoin,21820.886508092775,420790678627.7739,51161546272.35185,21797.83,21938.16,21451.0,21625.19,1,0.35438049100912045,Fuerte Volatilidad,-0.007852690932197315
2023-02-11,bitcoin,21630.132979576298,417351358181.0193,42389972640.44812,21625.19,21906.32,21599.78,21862.55,1,0.7743198277549419,Fuerte Dirección Alcista,0.01097608853378862
2023-02-12,bitcoin,21889.432080049624,422107650473.77954,23574706405.838543,21862.02,22090.0,21630.0,21783.54,1,0.17060869565217296,Indecisión,-0.0036139425638820333
2023-02-13,bitcoin,21779.87440384417,420218240428.1313,25877166000.550278,21782.37,21894.99,21351.07,21773.97,1,0.015443447565814436,Indecisión,-0.0004393225343538587
2023-02-14,bitcoin,21807.834274723064,420838871938.82733,36761909546.14395,21774.63,22319.08,21532.77,22199.84,1,0.5407663644109809,Fuerte Volatilidad,0.01955867487646934
2023-02-15,bitcoin,22220.070997481067,428649056117.7321,45363697019.73754,22199.84,24380.0,22047.28,24324.05,1,0.9106150759628237,Fuerte Dirección Alcista,0.09568582476270104
2023-02-16,bitcoin,24307.875101631602,468820317786.9533,44336284482.19016,24322.87,25250.0,23505.25,23517.72,1,0.4614701246596921,Fuerte Volatilidad,-0.033149496074872276
2023-02-17,bitcoin,23756.907281577434,459293697174.9459,48144978044.45546,23517.72,25021.11,23339.37,24569.97,1,0.6256912483499227,Fuerte Volatilidad,0.04474285772600406
2023-02-18,bitcoin,24628.82455217312,475194230168.09973,54200707340.94142,24568.24,24877.0,24430.0,24631.95,1,0.1425279642058146,Indecisión,0.002522591602675872
2023-02-19,bitcoin,24642.79087073843,475529620771.9494,24900444765.27695,24632.05,25192.0,24192.57,24271.76,1,0.360495482424983,Fuerte Volatilidad,-0.014622878010064233
2023-02-20,bitcoin,24284.478003714703,470798520570.0436,33664683478.33256,24272.51,25121.23,23840.83,24842.2,1,0.4449312714776658,Fuerte Volatilidad,0.02350220997570851
2023-02-21,bitcoin,24786.665940845705,478236525469.6496,38997046274.497246,24843.89,25250.0,24148.34,24452.16,1,0.355581576893052,Fuerte Volatilidad,-0.01570070283630276
2023-02-22,bitcoin,24417.38703630947,470623925511.17865,41991954878.4476,24450.67,24476.05,23574.69,24182.21,1,0.2978388213366457,Indecisión,-0.011039924489288477
2023-02-23,bitcoin,24146.101364545222,465998918250.2451,40336608135.49699,24182.21,24599.59,23608.0,23940.2,1,0.2440625661815855,Indecisión,-0.01000777017485166
2023-02-24,bitcoin,23951.11098423326,461042830140.0772,42356618035.349625,23940.2,24132.35,22841.19,23185.29,1,0.5846757954087797,Fuerte Volatilidad,-0.031533153440656325
2023-02-25,bitcoin,23172.286538018925,447316067422.04736,35081974267.07997,23184.04,23219.13,22722.0,23157.07,1,0.054251403053529476,Indecisión,-0.0012171510470647684
2023-02-26,bitcoin,23157.038107459524,447030240435.99854,22999909593.10942,23157.07,23689.99,23059.18,23554.85,1,0.630586071875839,Fuerte Volatilidad,0.017177475388725716
2023-02-27,bitcoin,23541.115854493557,454284528651.50226,24469102669.371048,23554.85,23897.99,23106.77,23492.09,1,0.0793205429589726,Indecisión,-0.002664419429544207
2023-02-28,bitcoin,23518.12390627588,454364917718.867,28832423816.478718,23492.09,23600.0,23020.97,23141.57,1,0.6053572353764073,Fuerte Volatilidad,-0.014920766947512987
2023-03-01,bitcoin,23155.543746825795,446010055987.85736,25534054046.06684,23141.57,24000.0,23020.03,23628.97,1,0.497362164147883,Fuerte Volatilidad,0.021061665219775483
2023-03-02,bitcoin,23634.333489123786,456417315966.7193,32507897259.084335,23629.76,23796.93,23195.9,23465.32,1,0.273596991830689,Indecisión,-0.00692582029601807
2023-03-03,bitcoin,23464.33654185282,453067155320.8529,27432755758.440197,23465.32,23476.95,21971.13,22354.34,1,0.7377907053963951,Fuerte Dirección Bajista,-0.04734561471993559
2023-03-04,bitcoin,22367.43302246967,431727585101.1504,34239649135.070206,22354.34,22410.0,22157.08,22346.57,1,0.030721176656652263,Indecisión,-0.0003475835117475734
2023-03-05,bitcoin,22348.32991538815,431837491811.49384,13392431931.930376,22346.57,22662.09,22189.22,22430.24,1,0.17694080825597325,Indecisión,0.00374419877412957
2023-03-06,bitcoin,22421.885805853268,433081135066.3954,16080097920.160833,22430.24,22602.19,22258.0,22410.0,1,0.05880472994567442,Indecisión,-0.0009023532516817534
2023-03-07,bitcoin,22415.113659694827,432758824798.3097,21124920006.057713,22409.41,22557.91,21927.0,22197.96,1,0.3351508139037276,Fuerte Volatilidad,-0.009461847389558242
2023-03-08,bitcoin,22217.209884905325,427994888566.54205,27780357943.162678,22198.56,22287.0,21580.0,21705.44,1,0.6974823196605412,Fuerte Volatilidad,-0.022187624448372745
2023-03-09,bitcoin,21712.65119391273,419694984165.3824,28493032424.783108,21704.37,21834.99,20042.72,20362.22,1,0.7488548042426629,Fuerte Dirección Bajista,-0.06188402538718396
2023-03-10,bitcoin,20376.320007428807,392841773384.4403,40173833477.660774,20362.21,20367.78,19549.09,20150.69,1,0.25836397171090497,Indecisión,-0.010388356475865668
2023-03-11,bitcoin,20195.2289502733,390202255053.33545,51593890225.48742,20150.69,20686.51,19765.03,20455.73,1,0.33103268654772866,Fuerte Volatilidad,0.015137943167206735
2023-03-12,bitcoin,20521.55615175117,394742728281.98926,37746654239.61721,20455.73,22150.0,20270.6,21997.11,1,0.8201447270405448,Fuerte Dirección Alcista,0.07535199183798391
2023-03-13,bitcoin,22095.71339833569,425816781283.92786,36639901908.82403,21998.05,24500.0,21813.88,24113.48,1,0.7875411374026481,Fuerte Dirección Alcista,0.09621127502658289
2023-03-14,bitcoin,24178.95532797469,466509005562.78174,66799159801.958115,24112.27,26386.87,23976.42,24670.41,1,0.23155012549523918,Indecisión,0.023096210086640312
2023-03-15,bitcoin,24758.765085827567,478406045309.6089,70714394276.37074,24670.41,25196.97,23896.95,24285.66,1,0.2959569852771495,Indecisión,-0.01559560623435119
2023-03-16,bitcoin,24470.88205445031,472833547484.0809,63107437928.81401,24285.66,25167.4,24123.0,24998.78,1,0.6828035235541918,Fuerte Volatilidad,0.02936383034267953
2023-03-17,bitcoin,25161.272017520052,486375597562.7987,60688056874.81415,24998.78,27756.84,24890.0,27395.13,1,0.8358855045973972,Fuerte Dirección Alcista,0.09585867790348179
2023-03-18,bitcoin,27466.677829829863,530038219067.3334,64617615617.80156,27395.13,27724.85,26578.0,26907.49,1,0.4251994593887605,Fuerte Volatilidad,-0.017800244057976755
2023-03-19,bitcoin,27107.792183504385,523262280970.14777,46473651090.578415,26907.49,28390.1,26827.22,27972.87,1,0.6816774160524155,Fuerte Volatilidad,0.039594179910500626
2023-03-20,bitcoin,28186.842652360127,546680822196.2155,46394763656.038155,27972.87,28472.0,27124.47,27717.01,1,0.18987332378499983,Indecisión,-0.009146719660871439
2023-03-21,bitcoin,27929.167733140293,538935400013.3555,55315948514.426994,27717.01,28438.55,27303.1,28105.47,1,0.3421198643709565,Fuerte Volatilidad,0.014015220256441863
2023-03-22,bitcoin,28264.23961052235,545917428270.10583,34430928756.27183,28107.81,28868.05,26601.8,27250.97,1,0.3780871483728627,Fuerte Volatilidad,-0.030403334297558482
2023-03-23,bitcoin,27449.254830807356,530515158753.954,35394833933.50181,27250.97,28750.0,27105.0,28295.41,1,0.6349179331306983,Fuerte Volatilidad,0.038326709104299805
2023-03-24,bitcoin,28459.735113552502,549578396178.6341,20360807194.56342,28295.42,28374.3,27000.0,27454.47,1,0.611911518591281,Fuerte Volatilidad,-0.029720014659621374
2023-03-25,bitcoin,27595.4947483755,533634255119.3758,21551272690.413612,27454.46,27787.33,27156.09,27462.95,1,0.013449718015337397,Indecisión,0.0003088750210802349
2023-03-26,bitcoin,27670.199498496833,534960802333.31067,15053754845.31385,27462.96,28194.4,27417.76,27968.05,1,0.6503528018129354,Fuerte Volatilidad,0.018392051837111456
2023-03-27,bitcoin,28048.46997853496,542675619058.77966,14450374261.063795,27968.05,28023.86,26508.14,27124.91,1,0.5562636898635623,Fuerte Volatilidad,-0.030146542215134797
2023-03-28,bitcoin,27182.299559950465,525230880103.13837,18519053231.63728,27124.9,27520.0,26631.78,27261.07,1,0.15330661322645073,Indecisión,0.005019740157663266
2023-03-29,bitcoin,27291.3500210497,528042785008.98267,17658503318.910484,27261.06,28650.0,27240.1,28348.6,1,0.7713596708986425,Fuerte Dirección Alcista,0.03989315166279228
2023-03-30,bitcoin,28394.997780199057,548808373530.0567,21097595427.489532,28348.6,29184.68,27686.0,28028.53,1,0.21356793978701233,Indecisión,-0.011290504645732002
2023-03-31,bitcoin,28041.123080088284,542369769760.28796,22702531379.35043,28028.53,28656.69,27511.71,28465.36,1,0.3815175810931212,Fuerte Volatilidad,0.015585191231934026
2023-04-01,bitcoin,28516.784729688636,551707238559.8757,19112345639.962193,28465.36,28819.71,28220.27,28452.73,1,0.02106966502068772,Indecisión,-0.00044369718141634706
2023-04-02,bitcoin,28498.94463304862,550949831049.3949,10085380788.870918,28452.74,28530.0,27856.43,28171.87,1,0.4169870985940626,Fuerte Volatilidad,-0.0098711090289052
2023-04-03,bitcoin,28236.508738939792,545181408318.2205,11682876586.814528,28171.87,28500.99,27200.24,27800.0,1,0.2858889102440892,Indecisión,-0.013200046713263913
2023-04-04,bitcoin,27815.42653124798,539350908801.9282,19711493345.476036,27800.0,28444.44,27662.79,28165.47,1,0.4675622081494303,Fuerte Volatilidad,0.013146402877697971
2023-04-05,bitcoin,28175.33033421539,544313567953.4008,14871614372.831093,28165.47,28775.0,27805.1,28170.01,1,0.004680894937619578,Indecisión,0.00016119028015504355
2023-04-06,bitcoin,28197.20034124555,545409754928.52686,16507617903.813946,28170.01,28182.05,27711.0,28033.82,1,0.289120050950003,Indecisión,-0.004834574073633635
2023-04-07,bitcoin,28042.9833864884,542601176317.4441,13079528995.139923,28033.83,28100.0,27766.94,27906.33,1,0.38281390740406984,Fuerte Volatilidad,-0.004547721288072681
2023-04-08,bitcoin,27934.43871284895,540432353743.3232,10141276803.893911,27906.34,28154.99,27859.02,27938.38,1,0.10825421495422086,Indecisión,0.0011484849494720617
2023-04-09,bitcoin,27968.12804705512,541094458101.44714,8844199146.1801,27938.38,28530.0,27800.0,28323.76,1,0.5279178082191744,Fuerte Volatilidad,0.013793927922807203
2023-04-10,bitcoin,28351.23699385011,548568597244.1978,11429030269.731691,28323.76,29770.0,28170.0,29637.34,1,0.8209875000000011,Fuerte Dirección Alcista,0.046377317135860574
2023-04-11,bitcoin,29657.974136873556,574059578670.3654,17475381731.251884,29637.35,30550.0,29590.0,30200.42,1,0.5865312499999997,Fuerte Volatilidad,0.01899900598366777
2023-04-12,bitcoin,30260.93610940865,585359301945.2595,18320296514.777645,30200.43,30486.0,29637.4,29888.07,1,0.3680886165448988,Fuerte Volatilidad,-0.010342571394702404
2023-04-13,bitcoin,29904.138694718906,578850627447.6105,18407698928.06657,29888.07,30595.0,29854.59,30373.84,1,0.6560824408098223,Fuerte Volatilidad,0.01625297317625396
2023-04-14,bitcoin,30405.027312781145,587939018759.4221,16404033694.47376,30373.84,31000.0,29966.0,30466.93,1,0.09002901353965198,Indecisión,0.003064808400913499
2023-04-15,bitcoin,30468.40870059078,589051372432.549,20984067684.216217,30466.93,30595.6,30202.0,30295.09,1,0.43658536585366053,Fuerte Volatilidad,-0.005640213831849872
2023-04-16,bitcoin,30312.16187965924,586969785778.0928,11028264273.146706,30295.1,30549.99,30120.0,30304.65,1,0.0222098188330028,Indecisión,0.0003155626868909245
2023-04-17,bitcoin,30304.807514785844,586268225587.8677,11188035367.077023,30304.66,30316.06,29240.65,29430.27,1,0.8130759431286668,Fuerte Dirección Bajista,-0.028852997807267244
2023-04-18,bitcoin,29467.459829260344,569958059900.5195,16771824487.579357,29430.27,30485.0,29096.78,30380.01,1,0.6841422829234539,Fuerte Volatilidad,0.03227085582293321
2023-04-19,bitcoin,30365.904167541412,587730212230.9563,18078539248.52104,30380.01,30413.53,28520.0,28797.1,1,0.8359571805041383,Fuerte Dirección Bajista,-0.05210366948529643
2023-04-20,bitcoin,28833.217501221105,558796473890.5958,24136616861.636356,28797.1,29088.3,28010.0,28243.65,1,0.5132616155058866,Fuerte Volatilidad,-0.019218949130294316
2023-04-21,bitcoin,28255.57824866478,546141074655.3764,21695904964.799046,28243.65,28374.02,27125.0,27262.84,1,0.7852636466990128,Fuerte Dirección Bajista,-0.03472674388756414
2023-04-22,bitcoin,27300.157128515566,528357279464.0127,20420333533.71415,27262.84,27882.72,27140.35,27816.85,1,0.7462720745719742,Fuerte Dirección Alcista,0.020321067064179577
2023-04-23,bitcoin,27861.640663476548,539454716829.9368,11700230849.968126,27816.85,27816.85,27311.25,27590.6,1,0.44748813291139367,Fuerte Volatilidad,-0.0081335593354388
2023-04-24,bitcoin,27606.578347653143,533753154140.2553,11435645306.771605,27590.59,28000.0,26942.82,27510.93,1,0.07535140657220137,Indecisión,-0.002887577653258644
2023-04-25,bitcoin,27511.635682161308,532290845181.53394,16443099944.64734,27510.93,28399.99,27192.0,28300.79,1,0.6538630286674555,Fuerte Volatilidad,0.02871077059190652
2023-04-26,bitcoin,28351.218248373007,548359667398.65234,17061823985.865345,28300.8,30036.0,27235.0,28415.29,1,0.040874687611567866,Indecisión,0.004045823455811615
2023-04-27,bitcoin,28352.19132059668,548638734338.36755,30540034741.28477,28415.29,29890.0,28378.86,29472.77,1,0.6997895628465927,Fuerte Volatilidad,0.03721517535101704
2023-04-28,bitcoin,29483.52170499186,570258039118.5771,26238597379.49954,29472.77,29599.54,28891.0,29311.7,1,0.22732661529341958,Indecisión,-0.005465044513970008
2023-04-29,bitcoin,29339.99499754935,568153896404.9741,18730801539.181553,29311.69,29448.88,29031.0,29230.45,1,0.19440987843399485,Indecisión,-0.002771930662499922
2023-04-30,bitcoin,29217.944046809913,565714356650.6621,9711415138.827158,29230.45,29969.39,29079.59,29233.21,1,0.003101820633848507,Indecisión,9.442208382015593e-05
2023-05-01,bitcoin,29362.056213625394,568513467268.4124,14707008604.647,29233.2,29337.34,27666.95,28068.26,1,0.6974059950071556,Fuerte Volatilidad,-0.039850225137779915
2023-05-02,bitcoin,28125.501155636823,544421676291.20087,19980169281.008976,28068.26,28879.88,27872.0,28669.86,1,0.5968964559272945,Fuerte Volatilidad,0.02143346256590184
2023-05-03,bitcoin,28654.390133326717,554886795897.9369,17699097406.188805,28669.85,29266.66,28113.69,29026.16,1,0.3090366618385569,Fuerte Volatilidad,0.012427685381093623
2023-05-04,bitcoin,28988.320996249273,561312171794.5802,19944381490.560024,29026.16,29379.83,28663.64,28838.16,1,0.26250017453468966,Indecisión,-0.006476915995777599
2023-05-05,bitcoin,28846.461458608057,558634329303.2208,12676760580.080193,28838.16,29677.0,28800.0,29505.61,1,0.7610604332953258,Fuerte Dirección Alcista,0.023144680520532646
2023-05-06,bitcoin,29520.322268970496,571520224182.8824,4971523630.54862,29505.6,29820.0,28300.0,28848.2,1,0.43249999999999855,Fuerte Volatilidad,-0.02228084760830229
2023-05-07,bitcoin,28887.741045523366,559078681902.6073,6463808309.438925,28848.19,29138.29,28395.23,28430.1,1,0.5626598121282257,Fuerte Volatilidad,-0.01449310528906489
2023-05-08,bitcoin,28611.439197614574,554373015261.6681,10199066943.170338,28430.09,28631.01,27262.0,27668.79,1,0.5560952805311868,Fuerte Volatilidad,-0.02677830890499855
2023-05-09,bitcoin,27696.76078562556,536032086472.038,21535578788.860283,27668.8,27818.0,27353.0,27628.27,1,0.08716129032257815,Indecisión,-0.0014644659199046783
2023-05-10,bitcoin,27607.39168091902,535037100026.6903,8876813250.933558,27628.28,28331.42,26777.0,27598.75,1,0.0189974395594491,Indecisión,-0.0010684708090662465
2023-05-11,bitcoin,27639.73356593586,534937464538.75824,17159331951.189877,27598.74,27630.14,26702.05,26968.62,1,0.678942774946398,Fuerte Volatilidad,-0.02283183115177323
2023-05-12,bitcoin,27024.76572929978,523414877659.3074,7754296234.077171,26968.61,27091.12,25811.46,26795.01,1,0.1356610349624136,Indecisión,-0.0064374817843849685
