,Cripto,fechas,pricesnew,market_capsnew,total_volumesnew
1953,leo-token,2022-12-22,3.6969400190013473,3442633986.6246185,546259.5441811088
1954,leo-token,2022-12-23,3.744404442896281,3490677801.0872345,642324.0888163686
1955,leo-token,2022-12-24,3.6984616836964985,3445711070.3048224,1027845.7213675302
1956,leo-token,2022-12-25,3.6545944176791094,3404617054.671452,879930.0925120387
1957,leo-token,2022-12-26,3.613929279394734,3372910994.124246,1098330.6054083505
1958,leo-token,2022-12-27,3.56320930620789,3326415164.630239,990014.1602920613
1959,leo-token,2022-12-28,3.592311300315465,3354815195.530153,994842.6462761809
1960,leo-token,2022-12-29,3.5500299369764208,3307480121.818454,871009.8783128961
1961,leo-token,2022-12-30,3.5092845600591356,3270371573.567086,896789.5910769084
1962,leo-token,2022-12-31,3.498480446313115,3262951342.641852,1014811.7606714036
1963,leo-token,2023-01-01,3.6099961995288425,3358882715.5325403,526951.7010256593
1964,leo-token,2023-01-02,3.520799450211334,3283594647.533862,598303.804800263
1965,leo-token,2023-01-03,3.4978523099079317,3256058449.519484,475739.95061045414
1966,leo-token,2023-01-04,3.5003676961456986,3262061340.7953677,427326.7630571349
1967,leo-token,2023-01-05,3.5106320294805,3272962383.6926923,649064.86986263
1968,leo-token,2023-01-06,3.508945191308485,3273639300.717809,414994.49793068145
1969,leo-token,2023-01-07,3.4887093144328545,3254056940.8107805,620224.899202287
1970,leo-token,2023-01-08,3.4615456558398687,3226975273.037698,470844.08302649495
1971,leo-token,2023-01-09,3.464107316297897,3235140002.26741,415187.55485547555
1972,leo-token,2023-01-10,3.456135740007668,3222309541.7525625,823725.4147499354
1973,leo-token,2023-01-11,3.465208235139596,3230123057.5401926,532320.2392690616
1974,leo-token,2023-01-12,3.4875691791089283,3256597849.680396,506710.55656913505
1975,leo-token,2023-01-13,3.4536273231966748,3222548385.2657623,630888.958138882
1976,leo-token,2023-01-14,3.5005110040670386,3265544795.303946,463361.61373923277
1977,leo-token,2023-01-15,3.4563619324584245,3219780415.7249665,1131132.9596235876
1978,leo-token,2023-01-16,3.477316900799657,3242936701.9841657,403092.6016767836
1979,leo-token,2023-01-17,3.5213532028807393,3282118930.4112153,722256.9073013577
1980,leo-token,2023-01-18,3.467352646497761,3232653594.9727917,645540.9470133372
1981,leo-token,2023-01-19,3.462273252415579,3226475569.484641,440579.7248706952
1982,leo-token,2023-01-20,3.4810530272932056,3247304306.730147,364315.8388738921
1983,leo-token,2023-01-21,3.4632500070458625,3233133399.709952,698622.0919833625
1984,leo-token,2023-01-22,3.479508091896565,3244084408.5864835,493564.79485802236
1985,leo-token,2023-01-23,3.466183522841561,3231439224.363984,429170.5022771901
1986,leo-token,2023-01-24,3.4647715637674947,3231990117.315536,204434.8762401053
1987,leo-token,2023-01-25,3.4635716817261546,3210073346.270597,344918.2359355977
1988,leo-token,2023-01-26,3.5484083763899315,3301642623.6376038,601330.1295398368
1989,leo-token,2023-01-27,3.656615344555378,3407356162.098004,344505.23532489454
1990,leo-token,2023-01-28,3.8573237591545015,3587167621.5485516,809849.9136415651
1991,leo-token,2023-01-29,3.783236378185851,3524527176.36198,614515.5276605962
1992,leo-token,2023-01-30,3.6878998190924457,3434411385.492899,916915.8550942692
1993,leo-token,2023-01-31,3.5768955364101536,3336956679.9412394,860261.6896849787
1994,leo-token,2023-02-01,3.5459367029184197,3301748273.6379166,632235.5475029803
1995,leo-token,2023-02-02,3.3587689784325563,3131589034.3938313,1116838.85968284
1996,leo-token,2023-02-03,3.3739537545115508,3143140329.1228356,648605.737385977
1997,leo-token,2023-02-04,3.3965153962099772,3169140795.122236,421004.8451782224
1998,leo-token,2023-02-05,3.4374209753396965,3201277222.791766,378595.20015710336
1999,leo-token,2023-02-06,3.5674827917873144,3332573759.0629373,469132.09921656485
2000,leo-token,2023-02-07,3.377835119547849,3147689165.5396924,740730.9652697232
2001,leo-token,2023-02-08,3.3745237553691374,3140390676.7472744,463881.56167469017
2002,leo-token,2023-02-09,3.35721264937523,3128247677.073736,518076.71954448544
2003,leo-token,2023-02-10,3.354868981028716,3125828102.03453,500004.0074602226
2004,leo-token,2023-02-11,3.35255986500301,3124046494.9059,423299.0904173571
2005,leo-token,2023-02-12,3.348029470867641,3115644766.450256,389657.08668415964
2006,leo-token,2023-02-13,3.3405622869737277,3121969674.764355,217810.95939958384
2007,leo-token,2023-02-14,3.3967156851725337,3165707459.530775,417316.6863220233
2008,leo-token,2023-02-15,3.3661813766377477,3134408151.5924067,481998.04451986507
2009,leo-token,2023-02-16,3.3996009828921965,3166302375.1578884,365492.8273297698
2010,leo-token,2023-02-17,3.348532140847378,3110772319.136643,499673.9731022607
2011,leo-token,2023-02-18,3.3627530018732257,3125830392.7711043,514776.6572255855
2012,leo-token,2023-02-19,3.3498868429134068,3121264381.441285,455017.89215073857
2013,leo-token,2023-02-20,3.3450896955039418,3116379653.1864157,653442.8581745874
2014,leo-token,2023-02-21,3.3413368210512164,3107556364.874381,422722.49146395724
2015,leo-token,2023-02-22,3.409539607598952,3168917989.919425,243214.81122726825
2016,leo-token,2023-02-23,3.3733314889811425,3151570317.3578,920633.4384907917
2017,leo-token,2023-02-24,3.341882209049103,3109779220.7852764,406556.13032706693
2018,leo-token,2023-02-25,3.3792238736918416,3149438696.6945324,423313.0294312252
2019,leo-token,2023-02-26,3.3306648142387063,3103810192.0658174,466328.51331594883
2020,leo-token,2023-02-27,3.3371939435988156,3109395315.901205,490390.06248847785
2021,leo-token,2023-02-28,3.3297552390829237,3100522379.594624,389915.4867503016
2022,leo-token,2023-03-01,3.3359289972546855,3103229820.935759,490359.73602458276
2023,leo-token,2023-03-02,3.335592146799116,3107781308.1786304,354789.7132773853
2024,leo-token,2023-03-03,3.3294349944097554,3098619936.1286235,273477.4001889568
2025,leo-token,2023-03-04,3.3692508528516014,3131218567.3398066,355631.42167103215
2026,leo-token,2023-03-05,3.4045793246804106,3157777336.8632917,244511.96482813964
2027,leo-token,2023-03-06,3.3576274751015522,3123254297.6073813,602366.8456161444
2028,leo-token,2023-03-07,3.3643363416579897,3133831400.554369,262329.4194048238
2029,leo-token,2023-03-08,3.385352043993895,3153183829.4214773,382998.48676647665
2030,leo-token,2023-03-09,3.3708099686611477,3141681352.471438,487789.510824094
2031,leo-token,2023-03-10,3.368168499113298,3139486158.3337803,406239.96313170245
2032,leo-token,2023-03-11,3.4642952199972985,3220664009.8569484,659419.2964385301
2033,leo-token,2023-03-12,3.509724533035036,3265535301.7277784,629136.8327842773
2034,leo-token,2023-03-13,3.7279153825944977,3463556077.2196364,618356.1022400111
2035,leo-token,2023-03-14,3.36430231415371,3134751107.0778847,1827412.774619541
2036,leo-token,2023-03-15,3.341063702889578,3110086822.452853,774749.0878902358
2037,leo-token,2023-03-16,3.4157825339885117,3178093336.957179,455231.7433572436
2038,leo-token,2023-03-17,3.3737780240747144,3140061717.9526505,383973.43674450327
2039,leo-token,2023-03-18,3.4867570819252593,3248743021.8139243,565494.8099384926
2040,leo-token,2023-03-19,3.377808850072512,3145859700.8733196,814295.3117672981
2041,leo-token,2023-03-20,3.3844439360464884,3139915270.9825335,352099.281605429
2042,leo-token,2023-03-21,3.379959544361812,3148041923.0279727,605477.0066161812
2043,leo-token,2023-03-22,3.4826995507373715,3238308565.0619206,792640.1732274625
2044,leo-token,2023-03-23,3.3742207590752327,3140000642.274619,837535.4236960654
2045,leo-token,2023-03-24,3.3953028785239963,3159631033.4048376,478035.87309741543
2046,leo-token,2023-03-25,3.472758862882743,3227617949.8996787,690303.4693051063
2047,leo-token,2023-03-26,3.385142755368202,3154039501.714039,732840.9292197811
2048,leo-token,2023-03-27,3.471908549022958,3231727715.5354395,456254.20782332774
2049,leo-token,2023-03-28,3.3880515785378402,3151710786.256391,664395.1022875861
2050,leo-token,2023-03-29,3.4090706361918306,3077789909.896704,458396.8936966537
2051,leo-token,2023-03-30,3.413915608649771,3174968928.522986,418257.92071796063
2052,leo-token,2023-03-31,3.4632685036716566,3225087491.709532,242501.92002553496
2053,leo-token,2023-04-01,3.4969042834191475,3258772869.858126,175856.40510544664
2054,leo-token,2023-04-02,3.395767715267651,3158608848.382422,551199.0025686811
2055,leo-token,2023-04-03,3.3912303919760247,3156166484.0977325,316792.97273049573
2056,leo-token,2023-04-04,3.436202324717985,3200858190.6183386,204332.0769636148
2057,leo-token,2023-04-05,3.388337967974628,3152146288.391017,432711.0107033922
2058,leo-token,2023-04-06,3.382114517003198,3149011442.862556,439000.0996364823
2059,leo-token,2023-04-07,3.39222367698933,3158256830.4612045,300352.4036571608
2060,leo-token,2023-04-08,3.3798449010499767,3144849029.0290675,223181.0592432956
2061,leo-token,2023-04-09,3.37678350795628,3119645620.0063057,186818.2056881657
2062,leo-token,2023-04-10,3.3923891731245903,3157809740.7927,345981.73668378015
2063,leo-token,2023-04-11,3.3893367023967835,3157542904.9554777,354293.0629511004
2064,leo-token,2023-04-12,3.362833603827005,3138429592.8453207,387857.1142692865
2065,leo-token,2023-04-13,3.390483473165736,3155088382.557983,324918.0269741531
2066,leo-token,2023-04-14,3.3897216332756925,3156415540.5267344,359576.8605912933
2067,leo-token,2023-04-15,3.42889373339061,3199039847.2390666,307563.377209702
2068,leo-token,2023-04-16,3.3955462682081365,3162084636.1858425,793766.5401568979
2069,leo-token,2023-04-17,3.4305693135822675,3192794379.9988976,267804.563796356
2070,leo-token,2023-04-18,3.4094106487576483,3172317217.670184,429847.66478659
2071,leo-token,2023-04-19,3.418943328114647,3181843604.8068914,292931.1991102018
2072,leo-token,2023-04-20,3.416176554445228,3179180085.055391,313429.123509029
2073,leo-token,2023-04-21,3.493329541252696,3254274430.135684,97366.13180600965
2074,leo-token,2023-04-22,3.484331772106445,3241600197.7371264,244631.60199730587
2075,leo-token,2023-04-23,3.518695770892767,3276263694.0647306,493994.40971683455
2076,leo-token,2023-04-24,3.52517892221456,3291224153.049774,125501.37973286353
2077,leo-token,2023-04-25,3.539102200258697,3290505248.9245334,334775.45657983806
2078,leo-token,2023-04-26,3.5002229569182317,3270242150.623317,290935.8024995194
2079,leo-token,2023-04-27,3.5118035043660973,3269170514.206721,550434.6815899208
2080,leo-token,2023-04-28,3.512319420839252,3269039688.8358774,417895.3153666208
2081,leo-token,2023-04-29,3.517174889185784,3273710999.982276,358518.2049283233
2082,leo-token,2023-04-30,3.5693877034663255,3321912317.622677,193833.56602296839
2083,leo-token,2023-05-01,3.567243386315769,3315203249.6156335,145420.6972408324
2084,leo-token,2023-05-02,3.587417349193436,3339053211.020147,219456.06869694628
2085,leo-token,2023-05-03,3.6193928080453808,3369123423.551195,71993.16659986261
2086,leo-token,2023-05-04,3.6850494875599837,3431665722.7937403,330369.15777462727
2087,leo-token,2023-05-05,3.556510140426999,3309997417.32412,832164.6571413501
2088,leo-token,2023-05-06,3.5565744531872654,3310976841.648403,461690.21969335893
2089,leo-token,2023-05-07,3.5204551848554337,3274559733.7408547,317970.6197711311
2090,leo-token,2023-05-08,3.5095626674775127,3253955364.261496,218726.3787742568
2091,leo-token,2023-05-09,3.511021623778267,3267082017.786798,271047.4582386219
2092,leo-token,2023-05-10,3.5227290159343454,3277644197.259185,175545.1130676573
2093,leo-token,2023-05-11,3.585097207843071,3325763050.2261395,232099.0380950858
2094,leo-token,2023-05-12,3.5076734531465514,3259670312.278126,270653.4989670195
2095,leo-token,2023-05-13,3.5001539586290535,3260161148.302664,299572.76220254286
2096,leo-token,2023-05-14,3.546120409864728,3302617321.686986,234993.98656345563
2097,leo-token,2023-05-15,3.559590122200356,3306852715.869446,151877.08938240565
2098,leo-token,2023-05-16,3.5167217869839718,3274084558.346596,324528.3007468315
2099,leo-token,2023-05-17,3.5182736161798984,3273156065.5789466,211829.69970844913
2100,leo-token,2023-05-18,3.5694267789353225,3320830477.6810517,200967.21904679688
2101,leo-token,2023-05-19,3.5719440157798465,3318729743.8605323,180052.0590107551
2102,leo-token,2023-05-20,3.5789341057591644,3327009037.655563,268593.7907467242
2103,leo-token,2023-05-21,3.593385294048303,3345947466.7601905,93196.02040003907
2104,leo-token,2023-05-22,3.5837267732225238,3334480480.483386,390678.9156557015
2105,leo-token,2023-05-23,3.5113912828039986,3266355647.1832666,290998.25408643595
2106,leo-token,2023-05-24,3.5101572429191488,3265788661.3454285,292710.1639029743
2107,leo-token,2023-05-25,3.539750578208332,3295602795.066356,216040.19016850076
2108,leo-token,2023-05-26,3.5587056416239653,3305710348.8105564,211757.80851766915
2109,leo-token,2023-05-27,3.514126689905702,3268690864.933911,651795.4108210866
2110,leo-token,2023-05-28,3.510845639244063,3266065740.7480435,158129.82538523004
2111,leo-token,2023-05-29,3.5287198536388344,3301012416.1923504,257686.08632888464
2112,leo-token,2023-05-30,3.55178686475858,3302783094.568214,224984.75732529414
2113,leo-token,2023-05-31,3.516633201891139,3273182387.957857,241558.0001578925
2114,leo-token,2023-06-01,3.502657199516262,3257541105.0533743,204774.6158653712
2115,leo-token,2023-06-02,3.525371560954726,3283925433.910191,319803.8771427346
2116,leo-token,2023-06-03,3.5932578086114417,3342777231.614574,361048.3860292504
2117,leo-token,2023-06-04,3.6046156068580584,3330693540.409344,431006.1559149073
2118,leo-token,2023-06-05,3.608003886454041,3358198819.1894712,333087.3211197053
2119,leo-token,2023-06-06,3.510409189522554,3265954276.4705877,186550.72620041046
2120,leo-token,2023-06-07,3.51062418331511,3271948831.1841345,719522.9410574093
2121,leo-token,2023-06-08,3.512925075715152,3266018367.0126038,165290.95096336273
2122,leo-token,2023-06-09,3.523545694748807,3273444246.312529,175033.2135729662
2123,leo-token,2023-06-10,3.5259136232991692,3265459636.358018,688363.8431793852
2124,leo-token,2023-06-11,3.4896426412377366,3246347281.738388,456687.3564524617
2125,leo-token,2023-06-12,3.5606842409783637,3307381812.2673726,520521.0610053803
2126,leo-token,2023-06-13,3.508046681747155,3264939404.6945057,430049.2431583957
2127,leo-token,2023-06-14,3.5076670182061216,3263166092.317818,248782.48621854125
2128,leo-token,2023-06-15,3.5378247752431586,3310925971.065219,486996.5446885144
2129,leo-token,2023-06-16,3.518928896844172,3279074739.0022545,805380.1014439485
2130,leo-token,2023-06-17,3.5316392257973757,3285374295.976258,753402.2316762365
2131,leo-token,2023-06-18,3.5155489950777565,3269560148.938326,318958.29211252055
2132,leo-token,2023-06-19,3.5128717004002725,3265638146.178309,306468.85804279556
2133,leo-token,2023-06-20,3.5215970879332734,3296102802.4320474,283702.93825364456
2134,leo-token,2023-06-21,3.5482783349963554,3298896692.908712,626906.9995856386
2135,leo-token,2023-06-22,3.570208925837613,3325880303.8056283,660974.308412294
2136,leo-token,2023-06-23,3.742029065689602,3469244269.5114303,649199.686434216
2137,leo-token,2023-06-24,3.8587190635034956,3589369222.6399107,774638.7299863293
2138,leo-token,2023-06-25,3.9545635119116724,3680431104.1604567,595612.1547968191
2139,leo-token,2023-06-26,3.852164966153284,3586203455.1535306,474541.9773255365
2140,leo-token,2023-06-27,3.880431211450601,3605086172.174249,900105.60755413
2141,leo-token,2023-06-28,3.924487202632727,3638677376.303664,829505.8948976287
2142,leo-token,2023-06-29,3.9916899837390165,3713019482.854812,233761.89292446937
2143,leo-token,2023-06-30,4.051075636558683,3806986670.6987195,1120994.79421095
2144,leo-token,2023-07-01,3.9457533429482066,3726549568.0646772,1537711.6030015666
2145,leo-token,2023-07-02,4.171957227777484,3878621847.503734,901508.5847580775
2146,leo-token,2023-07-03,3.8707564011597144,3614912821.7736053,1514471.67114522
2147,leo-token,2023-07-04,3.777272029334334,3490079991.2231793,1144434.8225794863
2148,leo-token,2023-07-05,3.911167920267769,3649452262.448378,657351.9253920054
2149,leo-token,2023-07-06,3.8215712375388216,3544681638.912402,1058465.293953644
2150,leo-token,2023-07-07,3.655568196026068,3400095832.9725623,863296.6015222963
2151,leo-token,2023-07-08,3.8774795749850246,3589402932.3113236,685633.049500508
2152,leo-token,2023-07-09,3.8953611162185573,3621058691.253821,1258637.1482027662
2153,leo-token,2023-07-10,4.008537337269676,3727082051.24026,784054.3787384921
2154,leo-token,2023-07-11,4.051763039984342,3765483214.91427,733372.7474360236
2155,leo-token,2023-07-12,4.117323008882612,3829435318.3363037,895051.5622562391
2156,leo-token,2023-07-13,4.078809090195987,3793540081.4239607,402125.3826957815
2157,leo-token,2023-07-14,4.146163478395968,3853828638.822557,851998.5096743915
2158,leo-token,2023-07-15,4.048313497474043,3760008634.1811843,1366402.6458472959
2159,leo-token,2023-07-16,4.041281602362695,3757551909.712948,404393.5646611643
2160,leo-token,2023-07-17,4.0257841836688755,3770245626.9570336,1312965.6049156627
